"field_date","site_reach","site","TM_atx_category","TAC_atx_category","NT_atx_category","temp_C","DO_mg_L","cond_uS_cm","oPhos_ug_P_L","nitrate_mg_N_L","ammonium_mg_N_L","DIN_mg_N_L","assumed_pH","TDC_mg_L","DOC_mg_L","Cl_mg_L","SO4_mg_L","Br_mg_L","Na_mg_L","K_mg_L","Mg_mg_L","Ca_mg_L","TM_ATX_all_ug_orgmat_g","TAC_ATX_all_ug_orgmat_g","mean_ATX_all_ug_orgmat_g"
"2022-07-28","SFE-M-4","SFE-M",NA,"high","high",28.48,-0.031041962659978,0.0427833789174507,-1.5181427002256,-1.47520973239135,-0.637156852159657,-1.11082847028481,1.93398992178015,0.312251865947308,-0.613169262118314,0.486637103260785,0.412636834838802,0.0334091729719017,0.47067939362472,-0.0127170920527865,-0.253813091949153,0.0255418464596819,NA,1.09519817333309,1.39614882548672
"2022-08-02","RUS-1S","RUS",NA,"low","low",21.8,-1.07573403934514,0.628741604947462,0.13284029473263,-0.893115369900375,-0.497814171458261,-0.750093409979254,-0.858016163710395,1.63490643835048,0.599010031624608,0.418988742739354,0.656080051781156,0.246392650667776,0.568528719242167,0.885305254443976,1.07828511099238,-0.864148429813482,NA,-0.157937620944233,0.0145732168006558
"2022-08-02","RUS-2","RUS",NA,"none","none",23.41,0.0229633057110347,0.707345757219781,1.45725522475406,-0.74759177927763,0.229440093572317,-0.180581281804544,-0.388332896992361,1.27532944012959,0.561549657253788,0.355568404750512,0.564046640498071,0.246392650667776,0.502243692210993,0.835415124083045,1.04492308086504,-1.86726535485454,NA,-1.08991179736574,-1.01292340084387
"2022-08-02","RUS-3","RUS",NA,"none","none",24.27,2.94987178496625,0.707345757219781,0.335751738589555,-1.18416255114586,-0.271620915799144,-0.725647993804702,0.00306982527266874,0.652903758998682,0.687378094242951,0.321744224489797,0.534358443309979,0.246392650667776,0.476992253341974,0.835415124083045,0.980582022762322,-1.55534207074283,NA,-1.08991179736574,-1.01292340084387
"2022-08-10","SFE-M-1S","SFE-M","medium","high","high",21.81,-0.755243758192574,0.255371881653949,-1.40618332708572,2.52668900973413,3.63665495729825,3.6646166137602,0.394472547537699,-0.169286921143831,2.72464614656366,0.689582184825079,0.394823916525947,4.50606220458527,0.568528719242167,0.585964472278389,0.00593414261368613,-1.37102376649501,1.30740589972591,2.00570082276847,2.15049988611534
"2022-08-10","SFE-M-3","SFE-M","low","medium","medium",24.71,0.467400104436418,0.428658308254288,-1.43363605184283,1.87183285193178,5.02530975469916,4.32860697201494,0.603220666079047,-0.524658340438165,0.841061681405286,0.638845914434006,0.299821685524054,-0.179574304723973,0.562215859524912,0.186843429390939,-0.0369598961214616,-0.825158019299519,0.544549253916591,0.774751554075114,0.842246801159347
"2022-08-10","SFE-M-4","SFE-M","high","high","high",27.1,1.50235352616943,0.412580186198586,-1.28276542535156,1.72630926130903,-0.0974425649223978,0.716301217032078,1.35993259579143,-0.270220815381275,-0.957612601845898,0.67689811722731,0.445293851745703,0.0334091729719017,0.625344456697458,0.386403950834664,0.00355114046173353,0.174414322967542,2.68465917272054,1.83917824926228,2.42657290585225
"2022-08-17","RUS-1S","RUS",NA,"none","none",22.7,-1.46616556969951,0.800241573541613,0.109445798852655,0.125549764458839,2.22700331759988,1.5986486035487,-0.466613441445365,1.31317965046863,0.723877946194005,0.44858490046748,0.587797198248544,0.8853430837554,0.584310868535303,0.785524993722113,0.997263037825991,0.153146826323562,NA,-1.08991179736574,-1.01292340084387
"2022-08-17","RUS-2","RUS",NA,"none","none",23.53,-0.24971903294916,0.827038443634448,1.50499909389687,-0.0199738261639063,0.510988660742948,0.344664822486517,-0.336145867357025,0.953602652247734,0.711391154737065,0.444356877934891,0.644204772905919,1.09832656145127,0.606405877545694,0.735634863361182,0.954368999090843,1.30868081064648,NA,-1.08991179736574,-1.01292340084387
"2022-08-17","RUS-3","RUS",NA,"low","low",24.33,1.01453544629356,0.366132278037671,0.0602696136355654,0.707644126949818,-0.300252973477513,0.113424399213723,0.342285517902358,0.932574757614934,0.409787114930982,0.410532697674175,0.53138962359117,0.672359606059525,0.527495131080011,0.635854602639321,0.894793945292027,-0.484878072995838,NA,0.147177467970126,0.350960994255579
